year,geo,disagg_type,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2024,ARG,Female,Urban poor (High risk),0.53,,,,
2024,BEN,Female,Lower-middle income (Medium risk),0.99,,,,
2024,BEN,Female,Medium-income (Low risk),0.098,,,,
2024,BEN,Female,Rural poor (High risk),0.45,,,,
2024,BEN,Female,Urban poor (High risk),1.3,,,,
2024,BFA,Female,Lower-middle income (Medium risk),7.2,,,,
2024,BFA,Female,Medium-income (Low risk),0.64,,,,
2024,BFA,Female,Rural poor (High risk),1.6,,,,
2024,BFA,Female,Urban poor (High risk),2.6,,,,
2024,BGD,Female,Lower-middle income (Medium risk),2.8,,,,
2024,BGD,Female,Medium-income (Low risk),0.50,,,,
2024,BGD,Female,Rural poor (High risk),0.15,,,,
2024,BGD,Female,Urban poor (High risk),0.27,,,,
2024,BLZ,Female,Lower-middle income (Medium risk),0.33,,,,
2024,BLZ,Female,Medium-income (Low risk),0.15,,,,
2024,BLZ,Female,Rural poor (High risk),0.0097,,,,
2024,BLZ,Female,Urban poor (High risk),0.024,,,,
2024,BOL,Female,Lower-middle income (Medium risk),4.1,,,,
2024,BOL,Female,Medium-income (Low risk),0.15,,,,
2024,BOL,Female,Rural poor (High risk),13,,,,
2024,BOL,Female,Urban poor (High risk),4.0,,,,
2024,BRA,Female,Lower-middle income (Medium risk),1.9,,,,
2024,BRA,Female,Medium-income (Low risk),0.074,,,,
2024,BRA,Female,Rural poor (High risk),6.5,,,,
2024,BRA,Female,Urban poor (High risk),2.0,,,,
2024,BTN,Female,Lower-middle income (Medium risk),2.9,,,,
2024,BTN,Female,Medium-income (Low risk),1.5,,,,
2024,BTN,Female,Rural poor (High risk),0.23,,,,
2024,BTN,Female,Urban poor (High risk),1.1,,,,
2024,CAF,Female,Lower-middle income (Medium risk),1.5,,,,
2024,CAF,Female,Medium-income (Low risk),0.77,,,,
2024,CAF,Female,Rural poor (High risk),0.11,,,,
2024,CAF,Female,Urban poor (High risk),0.51,,,,
2024,CHN,Female,Lower-middle income (Medium risk),2.5,,,,
2024,CHN,Female,Medium-income (Low risk),0.56,,,,
2024,CHN,Female,Rural poor (High risk),18,,,,
2024,CHN,Female,Urban poor (High risk),14,,,,
2024,CIV,Female,Lower-middle income (Medium risk),19,,,,
2024,CIV,Female,Medium-income (Low risk),2.6,,,,
2024,CIV,Female,Rural poor (High risk),0.60,,,,
2024,CIV,Female,Urban poor (High risk),4.5,,,,
2024,CMR,Female,Lower-middle income (Medium risk),1.4,,,,
2024,CMR,Female,Medium-income (Low risk),0.33,,,,
2024,CMR,Female,Rural poor (High risk),0.074,,,,
2024,CMR,Female,Urban poor (High risk),0.67,,,,
2024,COG,Female,Lower-middle income (Medium risk),1.3,,,,
2024,COG,Female,Medium-income (Low risk),0.27,,,,
2024,COG,Female,Rural poor (High risk),8.5,,,,
2024,COG,Female,Urban poor (High risk),6.6,,,,
2024,COL,Female,Lower-middle income (Medium risk),1.0,,,,
2024,COL,Female,Medium-income (Low risk),0.49,,,,
2024,COL,Female,Rural poor (High risk),0.12,,,,
2024,COL,Female,Urban poor (High risk),0.13,,,,
2024,DJI,Female,Lower-middle income (Medium risk),1.5,,,,
2024,DJI,Female,Medium-income (Low risk),0.54,,,,
2024,DJI,Female,Rural poor (High risk),0.24,,,,
2024,DJI,Female,Urban poor (High risk),0.35,,,,
2024,DOM,Female,Lower-middle income (Medium risk),0.71,,,,
2024,DOM,Female,Medium-income (Low risk),0.26,,,,
2024,DOM,Female,Rural poor (High risk),0.12,,,,
2024,DOM,Female,Urban poor (High risk),0.17,,,,
2024,DZA,Female,Lower-middle income (Medium risk),20,,,,
2024,DZA,Female,Medium-income (Low risk),19,,,,
2024,DZA,Female,Rural poor (High risk),0.058,,,,
2024,DZA,Female,Urban poor (High risk),0.10,,,,
2024,ECU,Female,Lower-middle income (Medium risk),3.0,,,,
2024,ECU,Female,Medium-income (Low risk),4.5,,,,
2024,ECU,Female,Rural poor (High risk),0.0017,,,,
2024,ECU,Female,Urban poor (High risk),0.88,,,,
2024,EGY,Female,Lower-middle income (Medium risk),6.6,,,,
2024,EGY,Female,Medium-income (Low risk),0.18,,,,
2024,EGY,Female,Rural poor (High risk),5.3,,,,
2024,EGY,Female,Urban poor (High risk),1.2,,,,
2024,ERI,Female,Lower-middle income (Medium risk),101,,,,
2024,ERI,Female,Medium-income (Low risk),6.3,,,,
2024,ERI,Female,Rural poor (High risk),43,,,,
2024,ERI,Female,Urban poor (High risk),82,,,,
2024,ETH,Female,Lower-middle income (Medium risk),9.2,,,,
2024,ETH,Female,Medium-income (Low risk),0.71,,,,
2024,ETH,Female,Rural poor (High risk),4.7,,,,
2024,ETH,Female,Urban poor (High risk),3.8,,,,
2024,GEO,Female,Lower-middle income (Medium risk),0.14,,,,
2024,GEO,Female,Medium-income (Low risk),0.59,,,,
2024,GEO,Female,Rural poor (High risk),0,,,,
2024,GEO,Female,Urban poor (High risk),0,,,,
2024,GHA,Female,Lower-middle income (Medium risk),6.2,,,,
2024,GHA,Female,Medium-income (Low risk),0.50,,,,
2024,GHA,Female,Rural poor (High risk),3.2,,,,
2024,GHA,Female,Urban poor (High risk),0.62,,,,
2024,GIN,Female,Lower-middle income (Medium risk),3.2,,,,
2024,GIN,Female,Medium-income (Low risk),0.26,,,,
2024,GIN,Female,Rural poor (High risk),1.6,,,,
2024,GIN,Female,Urban poor (High risk),0.31,,,,
2024,GMB,Female,Lower-middle income (Medium risk),93,,,,
2024,GMB,Female,Medium-income (Low risk),6.6,,,,
2024,GMB,Female,Rural poor (High risk),3.8,,,,
2024,GMB,Female,Urban poor (High risk),20,,,,
2024,GNB,Female,Lower-middle income (Medium risk),0.94,,,,
2024,GNB,Female,Medium-income (Low risk),1.2,,,,
2024,GNB,Female,Rural poor (High risk),0.022,,,,
2024,GNB,Female,Urban poor (High risk),0.22,,,,
2024,GTM,Female,Lower-middle income (Medium risk),0.068,,,,
2024,GTM,Female,Medium-income (Low risk),0.29,,,,
2024,GTM,Female,Rural poor (High risk),0,,,,
2024,GTM,Female,Urban poor (High risk),0,,,,
2024,HND,Female,Lower-middle income (Medium risk),14,,,,
2024,HND,Female,Medium-income (Low risk),18,,,,
2024,HND,Female,Rural poor (High risk),0.19,,,,
2024,HND,Female,Urban poor (High risk),5.0,,,,
2024,IDN,Female,Lower-middle income (Medium risk),8.4,,,,
2024,IDN,Female,Medium-income (Low risk),5.6,,,,
2024,IDN,Female,Rural poor (High risk),0.18,,,,
2024,IDN,Female,Urban poor (High risk),0.36,,,,
2024,IND,Female,Lower-middle income (Medium risk),17,,,,
2024,IND,Female,Medium-income (Low risk),11,,,,
2024,IND,Female,Rural poor (High risk),0.35,,,,
2024,IND,Female,Urban poor (High risk),0.72,,,,
2024,IRN,Female,Lower-middle income (Medium risk),38,,,,
2024,IRN,Female,Medium-income (Low risk),8.6,,,,
2024,IRN,Female,Rural poor (High risk),1.7,,,,
2024,IRN,Female,Urban poor (High risk),8.0,,,,
2024,IRQ,Female,Lower-middle income (Medium risk),13,,,,
2024,IRQ,Female,Medium-income (Low risk),1.8,,,,
2024,IRQ,Female,Rural poor (High risk),0.99,,,,
2024,IRQ,Female,Urban poor (High risk),2.5,,,,
2024,JOR,Female,Lower-middle income (Medium risk),21,,,,
2024,JOR,Female,Medium-income (Low risk),7.8,,,,
2024,JOR,Female,Rural poor (High risk),0.076,,,,
2024,JOR,Female,Urban poor (High risk),1.9,,,,
2024,KEN,Female,Lower-middle income (Medium risk),10,,,,
2024,KEN,Female,Medium-income (Low risk),3.7,,,,
2024,KEN,Female,Rural poor (High risk),0.035,,,,
2024,KEN,Female,Urban poor (High risk),0.80,,,,
2024,KHM,Female,Lower-middle income (Medium risk),2.9,,,,
2024,KHM,Female,Medium-income (Low risk),0.67,,,,
2024,KHM,Female,Rural poor (High risk),0.14,,,,
2024,KHM,Female,Urban poor (High risk),1.3,,,,
2024,LAO,Female,Lower-middle income (Medium risk),6.6,,,,
2024,LAO,Female,Medium-income (Low risk),0.93,,,,
2024,LAO,Female,Rural poor (High risk),0.49,,,,
2024,LAO,Female,Urban poor (High risk),1.2,,,,
2024,LBN,Female,Lower-middle income (Medium risk),0.73,,,,
2024,LBN,Female,Medium-income (Low risk),0.050,,,,
2024,LBN,Female,Rural poor (High risk),0.25,,,,
2024,LBN,Female,Urban poor (High risk),0.48,,,,
2024,LBR,Female,Lower-middle income (Medium risk),0,,,,
2024,LBR,Female,Medium-income (Low risk),0,,,,
2024,LBR,Female,Rural poor (High risk),0,,,,
2024,LBR,Female,Urban poor (High risk),0.29,,,,
2024,LKA,Female,Lower-middle income (Medium risk),0.0057,,,,
2024,LKA,Female,Medium-income (Low risk),0.013,,,,
2024,LKA,Female,Rural poor (High risk),0,,,,
2024,LKA,Female,Urban poor (High risk),0,,,,
2024,MAR,Female,Lower-middle income (Medium risk),17,,,,
2024,MAR,Female,Medium-income (Low risk),0.66,,,,
2024,MAR,Female,Rural poor (High risk),15,,,,
2024,MAR,Female,Urban poor (High risk),18,,,,
2024,MEX,Female,Lower-middle income (Medium risk),6.4,,,,
2024,MEX,Female,Medium-income (Low risk),0.0040,,,,
2024,MEX,Female,Rural poor (High risk),1.6,,,,
2024,MEX,Female,Urban poor (High risk),1.6,,,,
2024,MLI,Female,Lower-middle income (Medium risk),0.94,,,,
2024,MLI,Female,Medium-income (Low risk),0.040,,,,
2024,MLI,Female,Rural poor (High risk),3.7,,,,
2024,MLI,Female,Urban poor (High risk),1.2,,,,
2024,MMR,Female,Lower-middle income (Medium risk),9.6,,,,
2024,MMR,Female,Medium-income (Low risk),15,,,,
2024,MMR,Female,Rural poor (High risk),0.0018,,,,
2024,MMR,Female,Urban poor (High risk),0.76,,,,
2024,MOZ,Female,Lower-middle income (Medium risk),8.1,,,,
2024,MOZ,Female,Medium-income (Low risk),0.33,,,,
2024,MOZ,Female,Rural poor (High risk),7.5,,,,
2024,MOZ,Female,Urban poor (High risk),8.9,,,,
2024,MRT,Female,Lower-middle income (Medium risk),8.6,,,,
2024,MRT,Female,Medium-income (Low risk),2.1,,,,
2024,MRT,Female,Rural poor (High risk),0.14,,,,
2024,MRT,Female,Urban poor (High risk),0.030,,,,
2024,MWI,Female,Lower-middle income (Medium risk),2.2,,,,
2024,MWI,Female,Medium-income (Low risk),0.082,,,,
2024,MWI,Female,Rural poor (High risk),7.3,,,,
2024,MWI,Female,Urban poor (High risk),2.4,,,,
2024,NAM,Female,Lower-middle income (Medium risk),0.63,,,,
2024,NAM,Female,Medium-income (Low risk),0.0098,,,,
2024,NAM,Female,Rural poor (High risk),0.47,,,,
2024,NAM,Female,Urban poor (High risk),0.29,,,,
2024,NER,Female,Lower-middle income (Medium risk),0.32,,,,
2024,NER,Female,Medium-income (Low risk),0.0049,,,,
2024,NER,Female,Rural poor (High risk),0.24,,,,
2024,NER,Female,Urban poor (High risk),0.14,,,,
2024,NGA,Female,Lower-middle income (Medium risk),2.6,,,,
2024,NGA,Female,Medium-income (Low risk),0.25,,,,
2024,NGA,Female,Rural poor (High risk),0.78,,,,
2024,NGA,Female,Urban poor (High risk),1.1,,,,
2024,NPL,Female,Lower-middle income (Medium risk),3.2,,,,
2024,NPL,Female,Medium-income (Low risk),0.0020,,,,
2024,NPL,Female,Rural poor (High risk),0.80,,,,
2024,NPL,Female,Urban poor (High risk),0.77,,,,
2024,PAK,Female,Lower-middle income (Medium risk),22,,,,
2024,PAK,Female,Medium-income (Low risk),1.7,,,,
2024,PAK,Female,Rural poor (High risk),15,,,,
2024,PAK,Female,Urban poor (High risk),11,,,,
2024,PER,Female,Lower-middle income (Medium risk),16,,,,
2024,PER,Female,Medium-income (Low risk),0.46,,,,
2024,PER,Female,Rural poor (High risk),15,,,,
2024,PER,Female,Urban poor (High risk),8.6,,,,
2024,PHL,Female,Lower-middle income (Medium risk),8.1,,,,
2024,PHL,Female,Medium-income (Low risk),0.23,,,,
2024,PHL,Female,Rural poor (High risk),7.8,,,,
2024,PHL,Female,Urban poor (High risk),4.3,,,,
2024,PNG,Female,Lower-middle income (Medium risk),11,,,,
2024,PNG,Female,Medium-income (Low risk),0.84,,,,
2024,PNG,Female,Rural poor (High risk),7.5,,,,
2024,PNG,Female,Urban poor (High risk),5.2,,,,
2024,PRY,Female,Lower-middle income (Medium risk),18,,,,
2024,PRY,Female,Medium-income (Low risk),22,,,,
2024,PRY,Female,Rural poor (High risk),0.31,,,,
2024,PRY,Female,Urban poor (High risk),0.80,,,,
2024,PSE,Female,Lower-middle income (Medium risk),0.14,,,,
2024,PSE,Female,Medium-income (Low risk),0.17,,,,
2024,PSE,Female,Rural poor (High risk),0.0012,,,,
2024,PSE,Female,Urban poor (High risk),0.044,,,,
2024,SDN,Female,Lower-middle income (Medium risk),0.13,,,,
2024,SDN,Female,Medium-income (Low risk),0.0090,,,,
2024,SDN,Female,Rural poor (High risk),0.33,,,,
2024,SDN,Female,Urban poor (High risk),0.27,,,,
2024,SEN,Female,Lower-middle income (Medium risk),0,,,,
2024,SEN,Female,Medium-income (Low risk),0,,,,
2024,SEN,Female,Rural poor (High risk),0,,,,
2024,SEN,Female,Urban poor (High risk),0.93,,,,
2024,SLE,Female,Lower-middle income (Medium risk),0.66,,,,
2024,SLE,Female,Medium-income (Low risk),1.7,,,,
2024,SLE,Female,Rural poor (High risk),0.0037,,,,
2024,SLE,Female,Urban poor (High risk),0.0065,,,,
2024,SLV,Female,Lower-middle income (Medium risk),1.6,,,,
2024,SLV,Female,Medium-income (Low risk),2.3,,,,
2024,SLV,Female,Rural poor (High risk),0.0011,,,,
2024,SLV,Female,Urban poor (High risk),0.44,,,,
2024,SOM,Female,Lower-middle income (Medium risk),0.023,,,,
2024,SOM,Female,Medium-income (Low risk),0.0061,,,,
2024,SOM,Female,Rural poor (High risk),0.0050,,,,
2024,SOM,Female,Urban poor (High risk),0.0057,,,,
2024,SSD,Female,Lower-middle income (Medium risk),0.012,,,,
2024,SSD,Female,Medium-income (Low risk),0.0031,,,,
2024,SSD,Female,Rural poor (High risk),0.0025,,,,
2024,SSD,Female,Urban poor (High risk),0.0028,,,,
2024,SWZ,Female,Lower-middle income (Medium risk),53,,,,
2024,SWZ,Female,Medium-income (Low risk),3.2,,,,
2024,SWZ,Female,Rural poor (High risk),22,,,,
2024,SWZ,Female,Urban poor (High risk),40,,,,
2024,SYR,Female,Lower-middle income (Medium risk),1.3,,,,
2024,SYR,Female,Medium-income (Low risk),0.41,,,,
2024,SYR,Female,Rural poor (High risk),0.053,,,,
2024,SYR,Female,Urban poor (High risk),0.11,,,,
2024,TCD,Female,Lower-middle income (Medium risk),10,,,,
2024,TCD,Female,Medium-income (Low risk),5.3,,,,
2024,TCD,Female,Rural poor (High risk),0.091,,,,
2024,TCD,Female,Urban poor (High risk),0.99,,,,
2024,TGO,Female,Lower-middle income (Medium risk),3.0,,,,
2024,TGO,Female,Medium-income (Low risk),2.1,,,,
2024,TGO,Female,Rural poor (High risk),0.13,,,,
2024,TGO,Female,Urban poor (High risk),0.16,,,,
2024,THA,Female,Lower-middle income (Medium risk),0.055,,,,
2024,THA,Female,Medium-income (Low risk),0.0043,,,,
2024,THA,Female,Rural poor (High risk),0.16,,,,
2024,THA,Female,Urban poor (High risk),0.13,,,,
2024,TKM,Female,Lower-middle income (Medium risk),0.44,,,,
2024,TKM,Female,Medium-income (Low risk),0.69,,,,
2024,TKM,Female,Rural poor (High risk),0.018,,,,
2024,TKM,Female,Urban poor (High risk),0.014,,,,
2024,TLS,Female,Lower-middle income (Medium risk),3.7,,,,
2024,TLS,Female,Medium-income (Low risk),2.6,,,,
2024,TLS,Female,Rural poor (High risk),0.24,,,,
2024,TLS,Female,Urban poor (High risk),1.0,,,,
2024,TUR,Female,Lower-middle income (Medium risk),0.68,,,,
2024,TUR,Female,Medium-income (Low risk),0.20,,,,
2024,TUR,Female,Rural poor (High risk),0.016,,,,
2024,TUR,Female,Urban poor (High risk),0.045,,,,
2024,UGA,Female,Lower-middle income (Medium risk),1.5,,,,
2024,UGA,Female,Medium-income (Low risk),1.0,,,,
2024,UGA,Female,Rural poor (High risk),0.065,,,,
2024,UGA,Female,Urban poor (High risk),0.078,,,,
2024,UZB,Female,Lower-middle income (Medium risk),0,,,,
2024,UZB,Female,Medium-income (Low risk),0,,,,
2024,UZB,Female,Rural poor (High risk),0,,,,
2024,UZB,Female,Urban poor (High risk),0,,,,
2024,VEN,Female,Lower-middle income (Medium risk),0,,,,
2024,VEN,Female,Medium-income (Low risk),0,,,,
2024,VEN,Female,Rural poor (High risk),0,,,,
2024,VEN,Female,Urban poor (High risk),0,,,,
2024,VNM,Female,Lower-middle income (Medium risk),0.049,,,,
2024,VNM,Female,Medium-income (Low risk),0.053,,,,
2024,VNM,Female,Rural poor (High risk),0.0018,,,,
2024,VNM,Female,Urban poor (High risk),0.014,,,,
2024,WLD,Female,Lower-middle income (Medium risk),1379,,,,
2024,WLD,Female,Medium-income (Low risk),592,,,,
2024,WLD,Female,Rural poor (High risk),160,,,,
2024,WLD,Female,Urban poor (High risk),353,,,,
2024,YEM,Female,Lower-middle income (Medium risk),12,,,,
2024,YEM,Female,Medium-income (Low risk),0.98,,,,
2024,YEM,Female,Rural poor (High risk),2.1,,,,
2024,YEM,Female,Urban poor (High risk),2.4,,,,
2024,AFG,Male,Lower-middle income (Medium risk),0.61,,,,
2024,AFG,Male,Medium-income (Low risk),0.28,,,,
2024,AFG,Male,Rural poor (High risk),0.019,,,,
2024,AFG,Male,Urban poor (High risk),0.046,,,,
2024,AGO,Male,Lower-middle income (Medium risk),7.0,,,,
2024,AGO,Male,Medium-income (Low risk),8.2,,,,
2024,AGO,Male,Rural poor (High risk),0.013,,,,
2024,AGO,Male,Urban poor (High risk),6.2,,,,
2024,ARG,Male,Lower-middle income (Medium risk),2.8,,,,
2024,ARG,Male,Medium-income (Low risk),0.49,,,,
2024,ARG,Male,Rural poor (High risk),0.15,,,,
2024,ARG,Male,Urban poor (High risk),0.26,,,,
2024,BEN,Male,Lower-middle income (Medium risk),1.0,,,,
2024,BEN,Male,Medium-income (Low risk),0.098,,,,
2024,BEN,Male,Rural poor (High risk),0.46,,,,
2024,BEN,Male,Urban poor (High risk),1.2,,,,
2024,BFA,Male,Lower-middle income (Medium risk),7.6,,,,
2024,BFA,Male,Medium-income (Low risk),0.65,,,,
2024,BFA,Male,Rural poor (High risk),1.6,,,,
2024,BFA,Male,Urban poor (High risk),2.4,,,,
2024,BGD,Male,Lower-middle income (Medium risk),2.0,,,,
2024,BGD,Male,Medium-income (Low risk),0.20,,,,
2024,BGD,Male,Rural poor (High risk),0.91,,,,
2024,BGD,Male,Urban poor (High risk),2.5,,,,
2024,BLZ,Male,Lower-middle income (Medium risk),0.28,,,,
2024,BLZ,Male,Medium-income (Low risk),0.13,,,,
2024,BLZ,Male,Rural poor (High risk),0.0096,,,,
2024,BLZ,Male,Urban poor (High risk),0.022,,,,
2024,BOL,Male,Lower-middle income (Medium risk),2.2,,,,
2024,BOL,Male,Medium-income (Low risk),0.077,,,,
2024,BOL,Male,Rural poor (High risk),6.8,,,,
2024,BOL,Male,Urban poor (High risk),2.0,,,,
2024,BRA,Male,Lower-middle income (Medium risk),15,,,,
2024,BRA,Male,Medium-income (Low risk),1.3,,,,
2024,BRA,Male,Rural poor (High risk),3.2,,,,
2024,BRA,Male,Urban poor (High risk),5.0,,,,
2024,BTN,Male,Lower-middle income (Medium risk),1.4,,,,
2024,BTN,Male,Medium-income (Low risk),0.78,,,,
2024,BTN,Male,Rural poor (High risk),0.12,,,,
2024,BTN,Male,Urban poor (High risk),0.61,,,,
2024,CAF,Male,Lower-middle income (Medium risk),2.1,,,,
2024,CAF,Male,Medium-income (Low risk),0.99,,,,
2024,CAF,Male,Rural poor (High risk),0.25,,,,
2024,CAF,Male,Urban poor (High risk),0.26,,,,
2024,CHN,Male,Lower-middle income (Medium risk),1.2,,,,
2024,CHN,Male,Medium-income (Low risk),0.29,,,,
2024,CHN,Male,Rural poor (High risk),9.2,,,,
2024,CHN,Male,Urban poor (High risk),7.0,,,,
2024,CIV,Male,Lower-middle income (Medium risk),20,,,,
2024,CIV,Male,Medium-income (Low risk),2.5,,,,
2024,CIV,Male,Rural poor (High risk),0.58,,,,
2024,CIV,Male,Urban poor (High risk),3.9,,,,
2024,CMR,Male,Lower-middle income (Medium risk),21,,,,
2024,CMR,Male,Medium-income (Low risk),11,,,,
2024,CMR,Male,Rural poor (High risk),0.18,,,,
2024,CMR,Male,Urban poor (High risk),2.0,,,,
2024,COG,Male,Lower-middle income (Medium risk),39,,,,
2024,COG,Male,Medium-income (Low risk),5.1,,,,
2024,COG,Male,Rural poor (High risk),1.2,,,,
2024,COG,Male,Urban poor (High risk),8.5,,,,
2024,COL,Male,Lower-middle income (Medium risk),1.0,,,,
2024,COL,Male,Medium-income (Low risk),0.50,,,,
2024,COL,Male,Rural poor (High risk),0.13,,,,
2024,COL,Male,Urban poor (High risk),0.13,,,,
2024,DJI,Male,Lower-middle income (Medium risk),0.74,,,,
2024,DJI,Male,Medium-income (Low risk),0.27,,,,
2024,DJI,Male,Rural poor (High risk),0.12,,,,
2024,DJI,Male,Urban poor (High risk),0.18,,,,
2024,DOM,Male,Lower-middle income (Medium risk),13,,,,
2024,DOM,Male,Medium-income (Low risk),0.37,,,,
2024,DOM,Male,Rural poor (High risk),11,,,,
2024,DOM,Male,Urban poor (High risk),2.4,,,,
2024,DZA,Male,Lower-middle income (Medium risk),14,,,,
2024,DZA,Male,Medium-income (Low risk),16,,,,
2024,DZA,Male,Rural poor (High risk),0.026,,,,
2024,DZA,Male,Urban poor (High risk),12,,,,
2024,ECU,Male,Lower-middle income (Medium risk),1.5,,,,
2024,ECU,Male,Medium-income (Low risk),2.2,,,,
2024,ECU,Male,Rural poor (High risk),0.00057,,,,
2024,ECU,Male,Urban poor (High risk),0.45,,,,
2024,EGY,Male,Lower-middle income (Medium risk),6.9,,,,
2024,EGY,Male,Medium-income (Low risk),0.19,,,,
2024,EGY,Male,Rural poor (High risk),5.4,,,,
2024,EGY,Male,Urban poor (High risk),1.2,,,,
2024,ERI,Male,Lower-middle income (Medium risk),48,,,,
2024,ERI,Male,Medium-income (Low risk),3.1,,,,
2024,ERI,Male,Rural poor (High risk),21,,,,
2024,ERI,Male,Urban poor (High risk),42,,,,
2024,ETH,Male,Lower-middle income (Medium risk),9.8,,,,
2024,ETH,Male,Medium-income (Low risk),0.70,,,,
2024,ETH,Male,Rural poor (High risk),4.3,,,,
2024,ETH,Male,Urban poor (High risk),3.4,,,,
2024,GEO,Male,Lower-middle income (Medium risk),0.072,,,,
2024,GEO,Male,Medium-income (Low risk),0.30,,,,
2024,GEO,Male,Rural poor (High risk),0,,,,
2024,GEO,Male,Urban poor (High risk),0,,,,
2024,GHA,Male,Lower-middle income (Medium risk),3.0,,,,
2024,GHA,Male,Medium-income (Low risk),0.24,,,,
2024,GHA,Male,Rural poor (High risk),1.6,,,,
2024,GHA,Male,Urban poor (High risk),0.31,,,,
2024,GIN,Male,Lower-middle income (Medium risk),1.9,,,,
